Fecha,Precio_Apertura,Precio_Máximo,Precio_Mínimo,Precio_Cierre,Volumen
5/11/23,35090011719,35340339844,34594242188,35049355469,12412743996
6/11/23,35044789063,35286027344,34765363281,35037371094,12693436420
7/11/23,35047792969,35892417969,34545816406,35443562500,18834737789
8/11/23,35419476563,35994417969,35147800781,35655277344,17295394918
9/11/23,35633632813,37926257813,35592101563,36693125000,37762672382
10/11/23,36702250000,37493800781,36362753906,37313968750,22711265155
11/11/23,37310070313,37407093750,36773667969,37138050781,13924272142
12/11/23,37133992188,37227691406,36779117188,37054519531,11545715999
13/11/23,37070304688,37405117188,36399605469,36502355469,19057712790
14/11/23,36491789063,36753351563,34948500000,35537640625,23857403554
15/11/23,35548113281,37964894531,35383781250,37880582031,27365821679
16/11/23,37879980469,37934625000,35545472656,36154769531,26007385366
17/11/23,36164824219,36704484375,35901234375,36596683594,22445028430
18/11/23,36625371094,36839281250,36233312500,36585703125,11886022717
19/11/23,36585765625,37509355469,36414597656,37386546875,12915986553
20/11/23,37374074219,37756820313,36882531250,37476957031,20888209068
21/11/23,37469160156,37631140625,35813812500,35813812500,25172163756
22/11/23,35756554688,37856980469,35670972656,37432339844,24397247860
23/11/23,37420433594,37643917969,36923863281,37289621094,14214948217
24/11/23,37296316406,38415339844,37261605469,37720281250,22922957823
25/11/23,37721414063,37892429688,37617417969,37796792969,9099571165
26/11/23,37796828125,37820300781,37162750000,37479121094,13744796068
27/11/23,37454191406,37559355469,36750128906,37254167969,19002925720
28/11/23,37247992188,38368480469,36891089844,37831085938,21696137014
29/11/23,37826105469,38366113281,37612632813,37858492188,20728546658
30/11/23,37861117188,38141753906,37531140625,37712746094,18115982627
1/12/23,37718007813,38954109375,37629359375,38688750000,23512784002
2/12/23,38689277344,39678937500,38652593750,39476332031,15534035612
3/12/23,39472207031,40135605469,39298164063,39978390625,15769696322
4/12/23,39978628906,42371750000,39978628906,41980097656,39856129827
5/12/23,41986265625,44408664063,41421148438,44080648438,36312154535
6/12/23,44080023438,44265769531,43478082031,43746445313,29909761586
7/12/23,43769132813,44042589844,42880648438,43292664063,27635760671
8/12/23,43293136719,44705515625,43125296875,44166601563,24421116687
9/12/23,44180019531,44361257813,43627597656,43725984375,17368210171
10/12/23,43728382813,44034625000,43593285156,43779699219,13000481418
11/12/23,43792019531,43808375000,40234578125,41243832031,40632672038
12/12/23,41238734375,42048304688,40667562500,41450222656,24779520132
13/12/23,41468464844,43429781250,40676867188,42890742188,26797884674
14/12/23,42884261719,43390859375,41767089844,43023972656,25578530178
15/12/23,43028250000,43087824219,41692968750,41929757813,19639442462
16/12/23,41937742188,42664945313,41723113281,42240117188,14386729590
17/12/23,42236109375,42359496094,41274542969,41364664063,16678702876
18/12/23,41348203125,42720296875,40530257813,42623539063,25224642008
19/12/23,42641511719,43354296875,41826335938,42270527344,23171001281
20/12/23,42261300781,44275585938,42223816406,43652250000,27868908174
21/12/23,43648125000,44240667969,43330050781,43869152344,22452766169
22/12/23,43868988281,44367957031,43441968750,43997902344,21028503216
23/12/23,44012199219,44015699219,43351355469,43739542969,13507796558
24/12/23,43728367188,43945523438,42786917969,43016117188,18830554085
25/12/23,43010574219,43765093750,42765769531,43613140625,21115795370
26/12/23,43599847656,43603175781,41676488281,42520402344,30026850982
27/12/23,42518468750,43683160156,42167582031,43442855469,25260941032
28/12/23,43468199219,43804781250,42318550781,42627855469,22992093014
29/12/23,42614644531,43124324219,41424062500,42099402344,26000021055
30/12/23,42091753906,42584125000,41556226563,42156902344,16013925945
31/12/23,42152097656,42860937500,41998253906,42265187500,16397498810
1/1/24,42280234375,44175437500,42214976563,44167332031,18426978443
2/1/24,44187140625,45899707031,44176949219,44957968750,39335274536
3/1/24,44961601563,45503242188,40813535156,42848175781,46342323118
4/1/24,42855816406,44770023438,42675175781,44179921875,30448091210
5/1/24,44192980469,44353285156,42784718750,44162691406,32336029347
6/1/24,44178953125,44227632813,43475156250,43989195313,16092503468
7/1/24,43998464844,44495570313,43662230469,43943097656,19330573863
8/1/24,43948707031,47218000000,43244082031,46970503906,42746192015
9/1/24,46987640625,47893699219,45244714844,46139730469,39821290992
10/1/24,46121539063,47647222656,44483152344,46627777344,50114613298
11/1/24,46656074219,48969371094,45678644531,46368585938,45833734549
12/1/24,46354792969,46498136719,41903769531,42853167969,43332698900
13/1/24,42799445313,43234660156,42464144531,42842382813,20601860469
14/1/24,42842261719,43065597656,41724613281,41796269531,17521429522
15/1/24,41715066406,43319722656,41705417969,42511968750,22320220558
16/1/24,42499335938,43566273438,42085996094,43154945313,24062872740
17/1/24,43132101563,43189890625,42189308594,42742652344,20851232595
18/1/24,42742312500,42876347656,40631171875,41262058594,25218357242
